gene_name	cdR20291_gene	cd630_gene	cdR20291_homolog	cd630_homolog	iCdR700_included	iCdG706_included
none	fig|645463.3.peg.1311	fig|272563.8.peg.1460	1	1	0	0
S-adenosylmethionine synthetase (EC 2.5.1.6)	fig|645463.3.peg.143	fig|272563.8.peg.146	1	1	1	1
none	fig|645463.3.peg.1310	fig|272563.8.peg.1459	1	1	0	0
Allophanate hydrolase 2 subunit 2 (EC 3.5.1.54)	fig|645463.3.peg.1309	fig|272563.8.peg.1458	1	1	1	1
Allophanate hydrolase 2 subunit 1 (EC 3.5.1.54)	fig|645463.3.peg.1308	fig|272563.8.peg.1457	1	1	1	1
none	fig|645463.3.peg.1307	fig|272563.8.peg.1456	1	1	0	0
none	fig|645463.3.peg.1306	fig|272563.8.peg.1455	1	1	0	0
none	fig|645463.3.peg.1305	fig|272563.8.peg.1454	1	1	0	0
glycerol kinase (EC 2.7.1.30)	fig|645463.3.peg.1304	fig|272563.8.peg.1453	1	1	1	1
none	fig|645463.3.peg.1303	fig|272563.8.peg.1452	1	1	0	0
none	fig|645463.3.peg.1302	fig|272563.8.peg.1451	1	1	0	0
none	fig|645463.3.peg.1301	fig|272563.8.peg.1450	1	1	0	0
none	fig|645463.3.peg.142	fig|272563.8.peg.145	1	1	0	0
none	fig|645463.3.peg.1300	fig|272563.8.peg.1449	1	1	0	0
none	fig|645463.3.peg.1299	fig|272563.8.peg.1448	1	1	0	0
none	fig|645463.3.peg.1298	fig|272563.8.peg.1447	1	1	0	0
none	fig|645463.3.peg.1297	fig|272563.8.peg.1446	1	1	0	0
none	fig|645463.3.peg.1296	fig|272563.8.peg.1445	1	1	0	0
none	fig|645463.3.peg.1295	fig|272563.8.peg.1444	1	1	0	0
none	fig|645463.3.peg.1294	fig|272563.8.peg.1443	1	1	0	0
none	fig|645463.3.peg.1293	fig|272563.8.peg.1442	1	1	0	0
none	fig|645463.3.peg.1292	fig|272563.8.peg.1441	1	1	0	0
none	fig|645463.3.peg.1291	fig|272563.8.peg.1440	1	1	0	0
none	fig|645463.3.peg.141	fig|272563.8.peg.144	1	1	0	0
none	fig|645463.3.peg.1290	fig|272563.8.peg.1439	1	1	0	0
none	fig|645463.3.peg.1289	fig|272563.8.peg.1438	1	1	0	0
none	fig|645463.3.peg.1288	fig|272563.8.peg.1437	1	1	0	0
none	fig|645463.3.peg.1287	fig|272563.8.peg.1436	1	1	0	0
none	fig|645463.3.peg.1286	fig|272563.8.peg.1435	1	1	0	0
none	fig|645463.3.peg.1285	fig|272563.8.peg.1434	1	1	0	0
none	fig|645463.3.peg.1284	fig|272563.8.peg.1433	1	1	0	0
none	fig|645463.3.peg.1283	fig|272563.8.peg.1432	1	1	0	0
none	fig|645463.3.peg.1282	fig|272563.8.peg.1431	1	1	0	0
none	fig|645463.3.peg.1281	fig|272563.8.peg.1430	1	1	0	0
none	fig|645463.3.peg.140	fig|272563.8.peg.143	1	1	0	0
none	fig|645463.3.peg.1280	fig|272563.8.peg.1429	1	1	0	0
none	fig|645463.3.peg.1279	fig|272563.8.peg.1428	1	1	0	0
none	fig|645463.3.peg.1278	fig|272563.8.peg.1427	1	1	0	0
none	fig|645463.3.peg.1500	fig|272563.8.peg.1427	1	1	0	0
none	fig|645463.3.peg.1277	fig|272563.8.peg.1426	1	1	0	0
none	fig|645463.3.peg.1498	fig|272563.8.peg.1426	1	1	0	0
none	fig|645463.3.peg.1276	fig|272563.8.peg.1425	1	1	0	0
none	fig|645463.3.peg.1275	fig|272563.8.peg.1424	1	1	0	0
none	fig|645463.3.peg.1274	fig|272563.8.peg.1423	1	1	0	0
none	fig|645463.3.peg.1273	fig|272563.8.peg.1422	1	1	0	0
pyridoxal kinase (EC 2.7.1.35)	fig|645463.3.peg.1272	fig|272563.8.peg.1421	1	1	1	1
none	fig|645463.3.peg.1271	fig|272563.8.peg.1420	1	1	0	0
none	fig|645463.3.peg.139	fig|272563.8.peg.142	1	1	0	0
none	fig|645463.3.peg.1270	fig|272563.8.peg.1419	1	1	0	0
none	fig|645463.3.peg.1269	fig|272563.8.peg.1418	1	1	0	0
none	fig|645463.3.peg.1268	fig|272563.8.peg.1417	1	1	0	0
none	fig|645463.3.peg.1267	fig|272563.8.peg.1416	1	1	0	0
none	fig|645463.3.peg.1266	fig|272563.8.peg.1415	1	1	0	0
none	fig|645463.3.peg.1265	fig|272563.8.peg.1414	1	1	0	0
none	fig|645463.3.peg.1264	fig|272563.8.peg.1413	1	1	0	0
none	fig|645463.3.peg.1263	fig|272563.8.peg.1412	1	1	0	0
Glutamine synthetase, clostridia type (EC 6.3.1.2)	fig|645463.3.peg.1262	fig|272563.8.peg.1411	1	1	1	1
none	fig|645463.3.peg.1261	fig|272563.8.peg.1410	1	1	0	0
none	fig|645463.3.peg.138	fig|272563.8.peg.141	1	1	0	0
none	fig|645463.3.peg.1260	fig|272563.8.peg.1409	1	1	0	0
none	fig|645463.3.peg.1259	fig|272563.8.peg.1408	1	1	0	0
Galactose-1-phosphate uridylyltransferase (EC 2.7.7.10)	fig|645463.3.peg.1258	fig|272563.8.peg.1407	1	1	1	1
alanine transaminase (EC 2.6.1.2)	fig|645463.3.peg.1257	fig|272563.8.peg.1406	1	1	1	1
Maltose-6'-phosphate glucosidase (EC 3.2.1.122)	fig|645463.3.peg.1256	fig|272563.8.peg.1405	1	1	1	1
none	fig|645463.3.peg.1255	fig|272563.8.peg.1404	1	1	0	0
PTS system, maltose and glucose-specific IIC component (EC 2.7.1.69)	fig|645463.3.peg.1254	fig|272563.8.peg.1403	1	1	1	1
none	fig|645463.3.peg.1253	fig|272563.8.peg.1402	1	1	0	0
Adenylosuccinate lyase (EC 4.3.2.2)	fig|645463.3.peg.1252	fig|272563.8.peg.1401	1	1	1	1
none	fig|645463.3.peg.1251	fig|272563.8.peg.1400	1	1	0	0
none	fig|645463.3.peg.137	fig|272563.8.peg.140	1	1	0	0
none	fig|645463.3.peg.6	fig|272563.8.peg.14	1	1	0	0
Undecaprenyl-diphosphatase (EC 3.6.1.27)	fig|645463.3.peg.1250	fig|272563.8.peg.1399	1	1	1	1
none	fig|645463.3.peg.1249	fig|272563.8.peg.1398	1	1	0	0
none	fig|645463.3.peg.1248	fig|272563.8.peg.1397	1	1	0	0
none	fig|645463.3.peg.1247	fig|272563.8.peg.1396	1	1	0	0
none	fig|645463.3.peg.1246	fig|272563.8.peg.1395	1	1	0	0
CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	fig|645463.3.peg.1245	fig|272563.8.peg.1394	1	1	1	1
none	fig|645463.3.peg.1244	fig|272563.8.peg.1393	1	1	0	0
none	fig|645463.3.peg.1243	fig|272563.8.peg.1392	1	1	0	0
none	fig|645463.3.peg.1242	fig|272563.8.peg.1391	1	1	0	0
none	fig|645463.3.peg.1241	fig|272563.8.peg.1390	1	1	0	0
UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)	fig|645463.3.peg.136	fig|272563.8.peg.139	1	1	1	1
Aspartokinase (EC 2.7.2.4)	fig|645463.3.peg.1240	fig|272563.8.peg.1389	1	1	1	1
none	fig|645463.3.peg.1239	fig|272563.8.peg.1388	1	1	0	0
none	fig|645463.3.peg.1238	fig|272563.8.peg.1387	1	1	0	0
none	fig|645463.3.peg.1237	fig|272563.8.peg.1386	1	1	0	0
none	fig|645463.3.peg.1236	fig|272563.8.peg.1385	1	1	0	0
none	fig|645463.3.peg.1235	fig|272563.8.peg.1384	1	1	0	0
none	fig|645463.3.peg.1234	fig|272563.8.peg.1383	1	1	0	0
Riboflavin kinase (EC 2.7.1.26)	fig|645463.3.peg.1233	fig|272563.8.peg.1382	1	1	1	1
none	fig|645463.3.peg.1232	fig|272563.8.peg.1381	1	1	0	0
none	fig|645463.3.peg.135	fig|272563.8.peg.138	1	1	0	0
none	fig|645463.3.peg.1231	fig|272563.8.peg.1378	1	1	0	0
none	fig|645463.3.peg.1230	fig|272563.8.peg.1377	1	1	0	0
none	fig|645463.3.peg.1229	fig|272563.8.peg.1376	1	1	0	0
none	fig|645463.3.peg.1228	fig|272563.8.peg.1375	1	1	0	0
none	fig|645463.3.peg.1227	fig|272563.8.peg.1374	1	1	0	0
none	fig|645463.3.peg.1226	fig|272563.8.peg.1373	1	1	0	0
none	fig|645463.3.peg.1225	fig|272563.8.peg.1372	1	1	0	0
none	fig|645463.3.peg.1224	fig|272563.8.peg.1371	1	1	0	0
N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)	fig|645463.3.peg.1223	fig|272563.8.peg.1370	1	1	1	1
none	fig|645463.3.peg.134	fig|272563.8.peg.137	1	1	0	0
none	fig|645463.3.peg.1222	fig|272563.8.peg.1369	1	1	0	0
none	fig|645463.3.peg.1221	fig|272563.8.peg.1368	1	1	0	0
none	fig|645463.3.peg.1220	fig|272563.8.peg.1367	1	1	0	0
none	fig|645463.3.peg.1219	fig|272563.8.peg.1366	1	1	0	0
Cytosol aminopeptidase PepA (EC 3.4.11.1)	fig|645463.3.peg.1218	fig|272563.8.peg.1365	1	1	1	1
none	fig|645463.3.peg.1217	fig|272563.8.peg.1364	1	1	0	0
none	fig|645463.3.peg.1216	fig|272563.8.peg.1363	1	1	0	0
none	fig|645463.3.peg.1215	fig|272563.8.peg.1362	1	1	0	0
none	fig|645463.3.peg.1214	fig|272563.8.peg.1361	1	1	0	0
none	fig|645463.3.peg.1213	fig|272563.8.peg.1360	1	1	0	0
none	fig|645463.3.peg.133	fig|272563.8.peg.136	1	1	0	0
none	fig|645463.3.peg.1212	fig|272563.8.peg.1359	1	1	0	0
none	fig|645463.3.peg.1211	fig|272563.8.peg.1358	1	1	0	0
none	fig|645463.3.peg.1210	fig|272563.8.peg.1357	1	1	0	0
none	fig|645463.3.peg.1209	fig|272563.8.peg.1356	1	1	0	0
none	fig|645463.3.peg.1208	fig|272563.8.peg.1355	1	1	0	0
none	fig|645463.3.peg.1207	fig|272563.8.peg.1354	1	1	0	0
none	fig|645463.3.peg.1205	fig|272563.8.peg.1353	1	1	0	0
none	fig|645463.3.peg.1204	fig|272563.8.peg.1352	1	1	0	0
none	fig|645463.3.peg.1203	fig|272563.8.peg.1351	1	1	0	0
none	fig|645463.3.peg.1202	fig|272563.8.peg.1350	1	1	0	0
phosphoglucosamine mutase (EC 5.4.2.10)	fig|645463.3.peg.132	fig|272563.8.peg.135	1	1	1	1
none	fig|645463.3.peg.1201	fig|272563.8.peg.1349	1	1	0	0
none	fig|645463.3.peg.1200	fig|272563.8.peg.1348	1	1	0	0
Alanyl-tRNA synthetase (EC 6.1.1.7)	fig|645463.3.peg.1199	fig|272563.8.peg.1347	1	1	1	1
none	fig|645463.3.peg.1198	fig|272563.8.peg.1346	1	1	0	0
none	fig|645463.3.peg.1197	fig|272563.8.peg.1345	1	1	0	0
Cysteine desulfurase (EC 2.8.1.7)	fig|645463.3.peg.1196	fig|272563.8.peg.1344	1	1	1	1
none	fig|645463.3.peg.1195	fig|272563.8.peg.1343	1	1	0	0
none	fig|645463.3.peg.1194	fig|272563.8.peg.1342	1	1	0	0
none	fig|645463.3.peg.1193	fig|272563.8.peg.1341	1	1	0	0
none	fig|645463.3.peg.1192	fig|272563.8.peg.1340	1	1	0	0
none	fig|645463.3.peg.131	fig|272563.8.peg.134	1	1	0	0
none	fig|645463.3.peg.1191	fig|272563.8.peg.1339	1	1	0	0
none	fig|645463.3.peg.1190	fig|272563.8.peg.1338	1	1	0	0
none	fig|645463.3.peg.1189	fig|272563.8.peg.1337	1	1	0	0
none	fig|645463.3.peg.1188	fig|272563.8.peg.1336	1	1	0	0
none	fig|645463.3.peg.1187	fig|272563.8.peg.1335	1	1	0	0
none	fig|645463.3.peg.3240	fig|272563.8.peg.1335	1	1	0	0
none	fig|645463.3.peg.1186	fig|272563.8.peg.1334	1	1	0	0
none	fig|645463.3.peg.3241	fig|272563.8.peg.1334	1	1	0	0
none	fig|645463.3.peg.1185	fig|272563.8.peg.1333	1	1	0	0
none	fig|645463.3.peg.1184	fig|272563.8.peg.1332	1	1	0	0
none	fig|645463.3.peg.1183	fig|272563.8.peg.1331	1	1	0	0
none	fig|645463.3.peg.1182	fig|272563.8.peg.1330	1	1	0	0
none	fig|645463.3.peg.130	fig|272563.8.peg.133	1	1	0	0
none	fig|645463.3.peg.1181	fig|272563.8.peg.1329	1	1	0	0
none	fig|645463.3.peg.1180	fig|272563.8.peg.1328	1	1	0	0
none	fig|645463.3.peg.1179	fig|272563.8.peg.1327	1	1	0	0
none	fig|645463.3.peg.1178	fig|272563.8.peg.1326	1	1	0	0
none	fig|645463.3.peg.1177	fig|272563.8.peg.1325	1	1	0	0
Na(+)-dependent branched-chain amino acid transporter	fig|645463.3.peg.1176	fig|272563.8.peg.1324	1	1	1	0
none	fig|645463.3.peg.1175	fig|272563.8.peg.1323	1	1	0	0
none	fig|645463.3.peg.1174	fig|272563.8.peg.1322	1	1	0	0
none	fig|645463.3.peg.1173	fig|272563.8.peg.1321	1	1	0	0
none	fig|645463.3.peg.1172	fig|272563.8.peg.1320	1	1	0	0
none	fig|645463.3.peg.129	fig|272563.8.peg.132	1	1	0	0
none	fig|645463.3.peg.1171	fig|272563.8.peg.1319	1	1	0	0
none	fig|645463.3.peg.1170	fig|272563.8.peg.1318	1	1	0	0
none	fig|645463.3.peg.1169	fig|272563.8.peg.1317	1	1	0	0
none	fig|645463.3.peg.1168	fig|272563.8.peg.1316	1	1	0	0
none	fig|645463.3.peg.1167	fig|272563.8.peg.1315	1	1	0	0
none	fig|645463.3.peg.1166	fig|272563.8.peg.1314	1	1	0	0
none	fig|645463.3.peg.1165	fig|272563.8.peg.1313	1	1	0	0
none	fig|645463.3.peg.1164	fig|272563.8.peg.1312	1	1	0	0
none	fig|645463.3.peg.1163	fig|272563.8.peg.1311	1	1	0	0
none	fig|645463.3.peg.1162	fig|272563.8.peg.1310	1	1	0	0
none	fig|645463.3.peg.128	fig|272563.8.peg.131	1	1	0	0
none	fig|645463.3.peg.1161	fig|272563.8.peg.1309	1	1	0	0
none	fig|645463.3.peg.1160	fig|272563.8.peg.1308	1	1	0	0
none	fig|645463.3.peg.1159	fig|272563.8.peg.1307	1	1	0	0
none	fig|645463.3.peg.1158	fig|272563.8.peg.1306	1	1	0	0
none	fig|645463.3.peg.1156	fig|272563.8.peg.1305	1	1	0	0
none	fig|645463.3.peg.1155	fig|272563.8.peg.1304	1	1	0	0
none	fig|645463.3.peg.1154	fig|272563.8.peg.1303	1	1	0	0
none	fig|645463.3.peg.1153	fig|272563.8.peg.1302	1	1	0	0
none	fig|645463.3.peg.1151	fig|272563.8.peg.1301	1	1	0	0
none	fig|645463.3.peg.1152	fig|272563.8.peg.1301	1	1	0	0
none	fig|645463.3.peg.127	fig|272563.8.peg.130	1	1	0	0
none	fig|645463.3.peg.5	fig|272563.8.peg.13	1	1	0	0
none	fig|645463.3.peg.1149	fig|272563.8.peg.1299	1	1	0	0
none	fig|645463.3.peg.1148	fig|272563.8.peg.1298	1	1	0	0
none	fig|645463.3.peg.1147	fig|272563.8.peg.1297	1	1	0	0
none	fig|645463.3.peg.1146	fig|272563.8.peg.1296	1	1	0	0
none	fig|645463.3.peg.1144	fig|272563.8.peg.1295	1	1	0	0
none	fig|645463.3.peg.1143	fig|272563.8.peg.1294	1	1	0	0
none	fig|645463.3.peg.1142	fig|272563.8.peg.1293	1	1	0	0
none	fig|645463.3.peg.1138	fig|272563.8.peg.1292	1	1	0	0
none	fig|645463.3.peg.1137	fig|272563.8.peg.1291	1	1	0	0
none	fig|645463.3.peg.1136	fig|272563.8.peg.1290	1	1	0	0
butyrate kinase (EC 2.7.2.7)	fig|645463.3.peg.126	fig|272563.8.peg.129	1	1	1	1
none	fig|645463.3.peg.1135	fig|272563.8.peg.1289	1	1	0	0
none	fig|645463.3.peg.1134	fig|272563.8.peg.1288	1	1	0	0
none	fig|645463.3.peg.1133	fig|272563.8.peg.1287	1	1	0	0
none	fig|645463.3.peg.1132	fig|272563.8.peg.1286	1	1	0	0
none	fig|645463.3.peg.1131	fig|272563.8.peg.1285	1	1	0	0
pyrimidine-nucleoside phosphorylase (EC 2.4.2.2)	fig|645463.3.peg.1130	fig|272563.8.peg.1284	1	1	1	1
Purine nucleoside phosphorylase (EC 2.4.2.1)	fig|645463.3.peg.1129	fig|272563.8.peg.1283	1	1	1	1
phosphopentomutase (EC 5.4.2.7)	fig|645463.3.peg.1128	fig|272563.8.peg.1282	1	1	1	1
none	fig|645463.3.peg.1127	fig|272563.8.peg.1281	1	1	0	0
none	fig|645463.3.peg.1126	fig|272563.8.peg.1280	1	1	0	0
phosphate butyryltransferase (EC 2.3.1.19)	fig|645463.3.peg.125	fig|272563.8.peg.128	1	1	1	1
ADP-ribose pyrophosphatase (EC 3.6.1.13)	fig|645463.3.peg.1125	fig|272563.8.peg.1279	1	1	1	1
none	fig|645463.3.peg.1124	fig|272563.8.peg.1278	1	1	0	0
none	fig|645463.3.peg.1123	fig|272563.8.peg.1277	1	1	0	0
none	fig|645463.3.peg.1122	fig|272563.8.peg.1276	1	1	0	0
none	fig|645463.3.peg.1121	fig|272563.8.peg.1275	1	1	0	0
none	fig|645463.3.peg.1120	fig|272563.8.peg.1274	1	1	0	0
none	fig|645463.3.peg.1119	fig|272563.8.peg.1273	1	1	0	0
none	fig|645463.3.peg.1118	fig|272563.8.peg.1272	1	1	0	0
none	fig|645463.3.peg.1117	fig|272563.8.peg.1271	1	1	0	0
none	fig|645463.3.peg.1116	fig|272563.8.peg.1270	1	1	0	0
none	fig|645463.3.peg.124	fig|272563.8.peg.127	1	1	0	0
none	fig|645463.3.peg.1115	fig|272563.8.peg.1269	1	1	0	0
none	fig|645463.3.peg.1114	fig|272563.8.peg.1268	1	1	0	0
none	fig|645463.3.peg.1113	fig|272563.8.peg.1267	1	1	0	0
1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7)	fig|645463.3.peg.1112	fig|272563.8.peg.1266	1	1	1	1
none	fig|645463.3.peg.1111	fig|272563.8.peg.1265	1	1	0	0
(2E,6E)-farnesyl diphosphate synthase (EC 2.5.1.10)	fig|645463.3.peg.1110	fig|272563.8.peg.1264	1	1	1	1
none	fig|645463.3.peg.1109	fig|272563.8.peg.1263	1	1	0	0
none	fig|645463.3.peg.1108	fig|272563.8.peg.1262	1	1	0	0
none	fig|645463.3.peg.1107	fig|272563.8.peg.1261	1	1	0	0
none	fig|645463.3.peg.1106	fig|272563.8.peg.1260	1	1	0	0
none	fig|645463.3.peg.123	fig|272563.8.peg.126	1	1	0	0
none	fig|645463.3.peg.1105	fig|272563.8.peg.1259	1	1	0	0
none	fig|645463.3.peg.1104	fig|272563.8.peg.1258	1	1	0	0
none	fig|645463.3.peg.1103	fig|272563.8.peg.1257	1	1	0	0
none	fig|645463.3.peg.1102	fig|272563.8.peg.1256	1	1	0	0
none	fig|645463.3.peg.1101	fig|272563.8.peg.1255	1	1	0	0
none	fig|645463.3.peg.1100	fig|272563.8.peg.1254	1	1	0	0
none	fig|645463.3.peg.1099	fig|272563.8.peg.1253	1	1	0	0
none	fig|645463.3.peg.1098	fig|272563.8.peg.1252	1	1	0	0
none	fig|645463.3.peg.1097	fig|272563.8.peg.1251	1	1	0	0
Fructose-1,6-bisphosphatase, Bacillus type (EC 3.1.3.11)	fig|645463.3.peg.1096	fig|272563.8.peg.1250	1	1	1	1
none	fig|645463.3.peg.122	fig|272563.8.peg.125	1	1	0	0
none	fig|645463.3.peg.1095	fig|272563.8.peg.1249	1	1	0	0
none	fig|645463.3.peg.1094	fig|272563.8.peg.1248	1	1	0	0
none	fig|645463.3.peg.1093	fig|272563.8.peg.1247	1	1	0	0
none	fig|645463.3.peg.1092	fig|272563.8.peg.1246	1	1	0	0
none	fig|645463.3.peg.1091	fig|272563.8.peg.1245	1	1	0	0
none	fig|645463.3.peg.1090	fig|272563.8.peg.1244	1	1	0	0
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	fig|645463.3.peg.1089	fig|272563.8.peg.1243	1	1	1	1
none	fig|645463.3.peg.1088	fig|272563.8.peg.1242	1	1	0	0
none	fig|645463.3.peg.1087	fig|272563.8.peg.1241	1	1	0	0
Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	fig|645463.3.peg.1086	fig|272563.8.peg.1240	1	1	1	1
none	fig|645463.3.peg.121	fig|272563.8.peg.124	1	1	0	0
none	fig|645463.3.peg.1085	fig|272563.8.peg.1239	1	1	0	0
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	fig|645463.3.peg.1084	fig|272563.8.peg.1238	1	1	1	1
none	fig|645463.3.peg.1083	fig|272563.8.peg.1237	1	1	0	0
none	fig|645463.3.peg.1082	fig|272563.8.peg.1236	1	1	0	0
none	fig|645463.3.peg.1081	fig|272563.8.peg.1235	1	1	0	0
none	fig|645463.3.peg.1080	fig|272563.8.peg.1234	1	1	0	0
Acetate kinase (EC 2.7.2.1)	fig|645463.3.peg.1079	fig|272563.8.peg.1233	1	1	1	1
none	fig|645463.3.peg.1078	fig|272563.8.peg.1232	1	1	0	0
Glycolate dehydrogenase (EC 1.1.99.14), subunit GlcD	fig|645463.3.peg.1077	fig|272563.8.peg.1231	1	1	1	1
none	fig|645463.3.peg.1076	fig|272563.8.peg.1230	1	1	0	0
Ribonucleotide reductase of class III (anaerobic), large subunit (EC 1.17.4.2)	fig|645463.3.peg.120	fig|272563.8.peg.123	1	1	1	1
none	fig|645463.3.peg.1075	fig|272563.8.peg.1229	1	1	0	0
none	fig|645463.3.peg.1074	fig|272563.8.peg.1228	1	1	0	0
none	fig|645463.3.peg.1073	fig|272563.8.peg.1227	1	1	0	0
none	fig|645463.3.peg.1072	fig|272563.8.peg.1226	1	1	0	0
none	fig|645463.3.peg.1071	fig|272563.8.peg.1225	1	1	0	0
Homoserine dehydrogenase (EC 1.1.1.3)	fig|645463.3.peg.1070	fig|272563.8.peg.1224	1	1	1	1
none	fig|645463.3.peg.1069	fig|272563.8.peg.1223	1	1	0	0
none	fig|645463.3.peg.1068	fig|272563.8.peg.1222	1	1	0	0
none	fig|645463.3.peg.1067	fig|272563.8.peg.1221	1	1	0	0
none	fig|645463.3.peg.1066	fig|272563.8.peg.1220	1	1	0	0
Aspartate aminotransferase (EC 2.6.1.1)	fig|645463.3.peg.119	fig|272563.8.peg.122	1	1	1	1
none	fig|645463.3.peg.1065	fig|272563.8.peg.1219	1	1	0	0
none	fig|645463.3.peg.1064	fig|272563.8.peg.1218	1	1	0	0
none	fig|645463.3.peg.1063	fig|272563.8.peg.1217	1	1	0	0
none	fig|645463.3.peg.1062	fig|272563.8.peg.1216	1	1	0	0
none	fig|645463.3.peg.1061	fig|272563.8.peg.1215	1	1	0	0
none	fig|645463.3.peg.1060	fig|272563.8.peg.1214	1	1	0	0
none	fig|645463.3.peg.1059	fig|272563.8.peg.1213	1	1	0	0
none	fig|645463.3.peg.537	fig|272563.8.peg.1212	1	1	0	0
none	fig|645463.3.peg.1058	fig|272563.8.peg.1212	1	1	0	0
Methylglyoxal synthase (EC 4.2.3.3)	fig|645463.3.peg.1057	fig|272563.8.peg.1211	1	1	1	1
none	fig|645463.3.peg.1056	fig|272563.8.peg.1210	1	1	0	0
N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)	fig|645463.3.peg.118	fig|272563.8.peg.121	1	1	1	1
none	fig|645463.3.peg.1055	fig|272563.8.peg.1209	1	1	0	0
none	fig|645463.3.peg.1054	fig|272563.8.peg.1208	1	1	0	0
none	fig|645463.3.peg.1053	fig|272563.8.peg.1207	1	1	0	0
none	fig|645463.3.peg.1052	fig|272563.8.peg.1206	1	1	0	0
none	fig|645463.3.peg.1051	fig|272563.8.peg.1205	1	1	0	0
none	fig|645463.3.peg.1050	fig|272563.8.peg.1204	1	1	0	0
none	fig|645463.3.peg.1049	fig|272563.8.peg.1203	1	1	0	0
none	fig|645463.3.peg.1048	fig|272563.8.peg.1202	1	1	0	0
none	fig|645463.3.peg.1047	fig|272563.8.peg.1201	1	1	0	0
none	fig|645463.3.peg.1046	fig|272563.8.peg.1200	1	1	0	0
none	fig|645463.3.peg.117	fig|272563.8.peg.120	1	1	0	0
none	fig|645463.3.peg.4	fig|272563.8.peg.12	1	1	0	0
none	fig|645463.3.peg.1045	fig|272563.8.peg.1199	1	1	0	1
none	fig|645463.3.peg.1044	fig|272563.8.peg.1198	1	1	0	0
none	fig|645463.3.peg.1043	fig|272563.8.peg.1197	1	1	0	0
none	fig|645463.3.peg.1042	fig|272563.8.peg.1196	1	1	0	0
none	fig|645463.3.peg.1041	fig|272563.8.peg.1195	1	1	0	0
none	fig|645463.3.peg.1040	fig|272563.8.peg.1194	1	1	0	0
none	fig|645463.3.peg.1039	fig|272563.8.peg.1193	1	1	0	0
none	fig|645463.3.peg.1038	fig|272563.8.peg.1192	1	1	0	0
lactoylglutathione lyase (EC 4.4.1.5)	fig|645463.3.peg.1037	fig|272563.8.peg.1191	1	1	1	1
none	fig|645463.3.peg.1036	fig|272563.8.peg.1190	1	1	0	0
none	fig|645463.3.peg.116	fig|272563.8.peg.119	1	1	0	0
none	fig|645463.3.peg.1035	fig|272563.8.peg.1189	1	1	0	0
none	fig|645463.3.peg.1034	fig|272563.8.peg.1188	1	1	0	0
none	fig|645463.3.peg.1033	fig|272563.8.peg.1187	1	1	0	0
Dephospho-CoA kinase (EC 2.7.1.24)	fig|645463.3.peg.1032	fig|272563.8.peg.1186	1	1	1	1
none	fig|645463.3.peg.1031	fig|272563.8.peg.1185	1	1	0	0
none	fig|645463.3.peg.1513	fig|272563.8.peg.1185	1	1	0	0
none	fig|645463.3.peg.1026	fig|272563.8.peg.1184	1	1	0	0
none	fig|645463.3.peg.1024	fig|272563.8.peg.1183	1	1	0	0
none	fig|645463.3.peg.1023	fig|272563.8.peg.1182	1	1	0	0
none	fig|645463.3.peg.1022	fig|272563.8.peg.1181	1	1	0	0
none	fig|645463.3.peg.1021	fig|272563.8.peg.1180	1	1	0	0
none	fig|645463.3.peg.115	fig|272563.8.peg.118	1	1	0	0
none	fig|645463.3.peg.1020	fig|272563.8.peg.1179	1	1	0	0
none	fig|645463.3.peg.1019	fig|272563.8.peg.1178	1	1	0	0
none	fig|645463.3.peg.1018	fig|272563.8.peg.1177	1	1	0	0
Pyruvate formate-lyase activating enzyme (EC 1.97.1.4)	fig|645463.3.peg.1017	fig|272563.8.peg.1176	1	1	1	0
Pyruvate formate-lyase (EC 2.3.1.54)	fig|645463.3.peg.1016	fig|272563.8.peg.1175	1	1	1	1
none	fig|645463.3.peg.1015	fig|272563.8.peg.1174	1	1	0	0
none	fig|645463.3.peg.114	fig|272563.8.peg.117	1	1	0	0
none	fig|645463.3.peg.113	fig|272563.8.peg.116	1	1	0	0
none	fig|645463.3.peg.1861	fig|272563.8.peg.1152	1	1	0	0
none	fig|645463.3.peg.1862	fig|272563.8.peg.1151	1	1	0	0
none	fig|645463.3.peg.1863	fig|272563.8.peg.1150	1	1	0	0
none	fig|645463.3.peg.112	fig|272563.8.peg.115	1	1	0	0
none	fig|645463.3.peg.1864	fig|272563.8.peg.1149	1	1	0	0
none	fig|645463.3.peg.1865	fig|272563.8.peg.1148	1	1	0	0
none	fig|645463.3.peg.1014	fig|272563.8.peg.1144	1	1	0	0
none	fig|645463.3.peg.1013	fig|272563.8.peg.1143	1	1	0	0
none	fig|645463.3.peg.1012	fig|272563.8.peg.1142	1	1	0	0
none	fig|645463.3.peg.1011	fig|272563.8.peg.1141	1	1	0	0
none	fig|645463.3.peg.1010	fig|272563.8.peg.1140	1	1	0	0
none	fig|645463.3.peg.1976	fig|272563.8.peg.1140	1	1	0	0
