patric	product
645463.3.peg.3736	SSU_ribosomal_protein_S6p
645463.3.peg.3737	Aspartate_aminotransferase_(AspB-4)_(EC_2.6.1.1)
645463.3.peg.3738	Uncharacterized_protein_CAC3725
645463.3.peg.3739	hypothetical_protein
645463.3.peg.3740	Hypothetical_protein_Cj1505c
645463.3.peg.3741	Xre_family_DNA-binding_domain_and_TPR-repeat-containing_protein
645463.3.peg.3742	hypothetical_protein
645463.3.peg.3743	Cysteine_desulfurase_(EC_2.8.1.7)
645463.3.peg.3744	Chromosome_(plasmid)_partitioning_protein_ParB
645463.3.peg.3745	Chromosome_(plasmid)_partitioning_protein_ParA
645463.3.peg.3746	Chromosome_(plasmid)_partitioning_protein_ParB-2
645463.3.peg.3747	16S_rRNA_(guanine(527)-N(7))-methyltransferase_(EC_2.1.1.170)
645463.3.peg.3748	tRNA-5-carboxymethylaminomethyl-2-thiouridine(34)_synthesis_protein_MnmG
645463.3.peg.3749	tRNA-5-carboxymethylaminomethyl-2-thiouridine(34)_synthesis_protein_MnmE
645463.3.peg.368	hypothetical_protein
645463.3.peg.3750	RNA-binding_protein_Jag
645463.3.peg.3751	Inner_membrane_protein_translocase_and_chaperone_YidC,_short_form_OxaI-like
645463.3.peg.3752	Membrane_protein_insertion_efficiency_factor_YidD
645463.3.peg.3753	Ribonuclease_P_protein_component_(EC_3.1.26.5)
645463.3.peg.3754	LSU_ribosomal_protein_L34p
645463.3.peg.369	hypothetical_protein
645463.3.peg.370	hypothetical_protein
645463.3.peg.371	MBL-fold_metallo-hydrolase_superfamily
645463.3.peg.372	GTP_pyrophosphokinase_(EC_2.7.6.5)
645463.3.peg.373	Phosphohydrolase
645463.3.peg.374	hypothetical_protein
645463.3.peg.375	SAM-dependent_methyltransferase
645463.3.peg.376	HAD-superfamily_hydrolase-like_protein
645463.3.peg.377	hypothetical_protein
645463.3.peg.378	Transcriptional_regulator,_Xre-family_with_cupin_domain
645463.3.peg.27	ATP-dependent_Clp_protease,_ATP-binding_subunit_ClpC
645463.3.peg.379	hypothetical_protein
645463.3.peg.380	hypothetical_protein
645463.3.peg.381	hypothetical_protein
645463.3.peg.382	hypothetical_protein
645463.3.peg.383	PTS_system,_beta-glucoside-specific_IIB_component_/_PTS_system,_beta-glucoside-specific_IIC_component_/_PTS_system,_beta-glucoside-specific_IIA_component
645463.3.peg.384	6-phospho-beta-glucosidase_(EC_3.2.1.86)
645463.3.peg.385	Beta-glucoside_bgl_operon_antiterminator,_BglG_family
645463.3.peg.386	Asparagine_synthetase_[glutamine-hydrolyzing]_(EC_6.3.5.4)
645463.3.peg.387	hypothetical_protein
645463.3.peg.388	Substrate-specific_component_PdxU2_of_predicted_pyridoxin-related_ECF_transporter
645463.3.peg.389	D-lactate_dehydrogenase_(EC_1.1.1.28)
645463.3.peg.390	Hydroxyproline_dehydratase_putative
645463.3.peg.391	CoA-substrate-specific_enzyme_activase;_2-hydroxyglutaryl-CoA_dehydratase_activator,_A-component
645463.3.peg.392	2-hydroxyglutaryl-CoA_dehydratase,_D-component_HgdA
645463.3.peg.393	2-hydroxyglutaryl-CoA_dehydratase,_D-component_HgdB
645463.3.peg.394	Electron-bifurcating_caffeyl-CoA_reductase-Etf_complex,_caffeyl-CoA_reductase_subunit
645463.3.peg.395	Electron-bifurcating_caffeyl-CoA_reductase-Etf_complex,_electron_transfer_flavoprotein_subunit_beta
645463.3.peg.396	Electron-bifurcating_caffeyl-CoA_reductase-Etf_complex,_electron_transfer_flavoprotein_subunit_alpha
645463.3.peg.397	sigma-L-dependent_transcriptional_regulator
645463.3.peg.398	Fructose-bisphosphate_aldolase_class_II_(EC_4.1.2.13)
645463.3.peg.399	FIG00514161:_hypothetical_protein
645463.3.peg.400	SSU_rRNA_pseudouridine(516)_synthase_(EC_5.4.99.19)
645463.3.peg.401	Mobile_element_protein
645463.3.peg.402	SSU_rRNA_pseudouridine(516)_synthase_(EC_5.4.99.19)
645463.3.peg.403	RNA_methyltransferase,_TrmA_family
645463.3.peg.28	DNA_repair_protein_RadA
645463.3.peg.404	hypothetical_protein
645463.3.peg.405	hypothetical_protein
645463.3.peg.406	Sporulation_protein_and_related_proteins
645463.3.peg.407	hypothetical_protein
645463.3.peg.408	Cell_surface_protein
645463.3.peg.409	Mobile_element_protein
645463.3.peg.410	hypothetical_protein
645463.3.peg.411	Arginine_utilization_regulatory_protein_RocR
645463.3.peg.412	2,4-diaminopentanoate_dehydrogenase_(EC_1.4.1.12)
645463.3.peg.413	2-amino-4-ketopentanoate_thiolase,_alpha_subunit
645463.3.peg.414	2-amino-4-ketopentanoate_thiolase,_beta_subunit
645463.3.peg.415	D-Ornithine_4,5-aminomutase_S_subunit_(EC_5.4.3.5)
645463.3.peg.416	D-Ornithine_4,5-aminomutase_E_subunit_(EC_5.4.3.5)
645463.3.peg.29	DNA_integrity_scanning_protein_DisA
645463.3.peg.417	Probable_reactivating_factor_for_D-ornithine_aminomutase
645463.3.peg.418	Ornithine_racemase_(EC_5.1.1.12)
645463.3.peg.419	Na+/H+_antiporter_NhaC
645463.3.peg.420	hypothetical_protein
645463.3.peg.421	hypothetical_protein
645463.3.peg.422	Transcriptional_regulator,_AraC_family
645463.3.peg.423	ATP-dependent_DNA_helicase
645463.3.peg.424	Excinuclease_ABC_subunit_A_paralog_of_unknown_function
645463.3.peg.30	Membrane-associated_protein_containing_RNA-binding_TRAM_domain_and_ribonuclease_PIN-domain,_YacL_B.subtilis_ortholog
645463.3.peg.425	hypothetical_protein
645463.3.peg.426	Regulatory_protein_BlaR1
645463.3.peg.427	ABC_transporter-coupled_two-component_system,_ATP-binding_protein
645463.3.peg.428	ABC_transporter-coupled_two-component_system,_fused_permease_protein
645463.3.peg.429	ABC_transporter-coupled_two-component_system,_signal_transduction_histidine_kinase
645463.3.peg.430	ABC_transporter-coupled_two-component_system,_LuxR_family_response_regulator
645463.3.peg.431	Transcriptional_regulator,_AcrR_family
645463.3.peg.432	Mobile_element_protein
645463.3.peg.433	Mobile_element_protein
645463.3.peg.434	Mobile_element_protein
645463.3.peg.435	MBL-fold_metallo-hydrolase_superfamily
645463.3.peg.31	Phosphoglyceromutase
645463.3.peg.436	hypothetical_protein
645463.3.peg.437	Transcriptional_regulator,_RpiR_family
645463.3.peg.438	Transcriptional_regulator,_RpiR_family
645463.3.peg.439	Hydrolase,_HAD_superfamily
645463.3.peg.440	Family_13_glycosyl_hydrolase,_row_724
645463.3.peg.441	PTS_system,_sucrose-specific_IIB_component_(EC_2.7.1.211)_/_PTS_system,_sucrose-specific_IIC_component_/_PTS_system,_sucrose-specific_IIA_component_(EC_2.7.1.211)
645463.3.peg.442	Beta-lactamase_regulatory_sensor-transducer_BlaR1
645463.3.peg.443	Beta-lactamase_repressor_BlaI
645463.3.peg.444	Iron-sulfur_flavoprotein
645463.3.peg.445	Transcriptional_regulator,_MarR_family
645463.3.peg.446	Ferredoxin
645463.3.peg.447	hypothetical_protein
645463.3.peg.448	hypothetical_protein
645463.3.peg.449	hypothetical_protein
645463.3.peg.450	Lantibiotic_transport_ATP-binding_protein_srtF
645463.3.peg.451	putative_lantibiotic_ABC_transporter,_permease_protein
645463.3.peg.452	Lantibiotic_ABC_transporter_permease
645463.3.peg.453	Two-component_transcriptional_response_regulator,_LuxR_family
645463.3.peg.454	Subtilin_biosynthesis_sensor_protein_spaK_(EC_2.7.3.-)
645463.3.peg.455	ABC_transporter-coupled_two-component_system,_fused_permease_protein
645463.3.peg.456	ABC_transporter-coupled_two-component_system,_ATP-binding_protein
645463.3.peg.457	hypothetical_protein
645463.3.peg.458	hypothetical_protein
645463.3.peg.32	hypothetical_protein
645463.3.peg.459	Two-component_transcriptional_response_regulator,_LuxR_family
645463.3.peg.460	FIG003879:_Predicted_amidohydrolase_/_Omega_amidase_(Nit2_homolog)
645463.3.peg.461	small_multidrug_resistance_family_(SMR)_protein
645463.3.peg.462	Phosphoribosylaminoimidazole-succinocarboxamide_synthase_(EC_6.3.2.6)
645463.3.peg.463	Galactitol-1-phosphate_5-dehydrogenase_(EC_1.1.1.251)
645463.3.peg.464	PTS_system,_mannose-specific_IIA_component_(EC_2.7.1.191)
645463.3.peg.465	PTS_system,_mannose-specific_IIB_component_(EC_2.7.1.191)
645463.3.peg.466	PTS_system,_mannose-specific_IIC_component
645463.3.peg.467	PTS_system,_mannose-specific_IID_component
645463.3.peg.468	Two-component_transcriptional_response_regulator_BA2862,_OmpR_family
645463.3.peg.469	Two-component_system_sensor_histidine_kinase
645463.3.peg.33	probable_beta-1,3-exoglucanase
645463.3.peg.470	Cell_surface_protein
645463.3.peg.471	D-alanyl-D-alanine_carboxypeptidase_(EC_3.4.16.4)
645463.3.peg.472	NtrC_family_Transcriptional_regulator,_ATPase_domain
645463.3.peg.473	hypothetical_protein
645463.3.peg.474	hypothetical_protein
645463.3.peg.475	hypothetical_protein
645463.3.peg.34	Xylan_1,4-beta-xylosidase_(EC_3.2.1.37)
645463.3.peg.476	Osmosensitive_K+_channel_histidine_kinase_KdpD
645463.3.peg.477	DNA-binding_response_regulator_KdpE
645463.3.peg.478	hypothetical_protein
645463.3.peg.479	diguanylate_cyclase/phosphodiesterase_(GGDEF_&_EAL_domains)_with_PAS/PAC_sensor(s)
645463.3.peg.480	Transcriptional_regulator
645463.3.peg.481	Uncharacterized_peptidase_YqjE
645463.3.peg.482	Aminobenzoyl-glutamate_transport_protein
645463.3.peg.483	MBL-fold_metallo-hydrolase_superfamily
645463.3.peg.484	putative_amidohydrolase
645463.3.peg.485	hypothetical_protein
645463.3.peg.486	putative_membrane_protein
645463.3.peg.487	Transcriptional_regulator,_YafY_family
645463.3.peg.488	hypothetical_protein
645463.3.peg.35	Xyloside_transporter_XynT
645463.3.peg.489	Chemotaxis_regulator_-_transmits_chemoreceptor_signals_to_flagellar_motor_components_CheY
645463.3.peg.490	Chemotaxis_protein_CheC_--_inhibitor_of_MCP_methylation
645463.3.peg.491	Chemotaxis_protein_CheD
645463.3.peg.492	Positive_regulator_of_CheA_protein_activity_(CheW)
645463.3.peg.493	diguanylate_cyclase_(GGDEF_domain)_with_PAS/PAC_sensor
645463.3.peg.494	Methyl-accepting_chemotaxis_sensor/transducer_protein
645463.3.peg.495	Signal_transduction_histidine_kinase_CheA
645463.3.peg.496	Positive_regulator_of_CheA_protein_activity_(CheW)
645463.3.peg.497	Chemotaxis_protein_methyltransferase_CheR_(EC_2.1.1.80)
645463.3.peg.498	Chemotaxis_response_regulator_protein-glutamate_methylesterase_CheB_(EC_3.1.1.61)
645463.3.peg.499	hypothetical_protein
645463.3.peg.500	Ornithine_cyclodeaminase_(EC_4.3.1.12)
645463.3.peg.501	putative_lipoprotein
645463.3.peg.502	Integral_membrane_protein
645463.3.peg.503	Beta-lactamase_repressor_BlaI
645463.3.peg.504	Regulatory_sensor-transducer,_BlaR1/MecR1_family
645463.3.peg.505	hypothetical_protein
645463.3.peg.506	hypothetical_protein
645463.3.peg.36	Sorbitol_operon_transcription_regulator
645463.3.peg.507	spore_cortex-lytic_enzyme_SleC
645463.3.peg.508	hypothetical_protein
645463.3.peg.509	Protease_PrsW
645463.3.peg.510	tRNA/rRNA_cytosine-C5-methyltransferase
645463.3.peg.511	Signal_peptidase_I_(EC_3.4.21.89)
645463.3.peg.512	Signal_peptidase_I_(EC_3.4.21.89)
645463.3.peg.513	Putative_endonuclease
645463.3.peg.514	Uridine_kinase,_type_2_(EC_2.7.1.48)
645463.3.peg.515	Glutaminase_(EC_3.5.1.2)
645463.3.peg.37	Acetoin_dehydrogenase_E1_component_alpha-subunit_(EC_2.3.1.190)
645463.3.peg.516	Transcriptional_regulator
645463.3.peg.517	Endonuclease_IV_(EC_3.1.21.2)
645463.3.peg.518	Oxidoreductase,_aldo/keto_reductase_family
645463.3.peg.519	Possible_Zn-finger_containing_protein
645463.3.peg.520	Epoxyqueuosine_reductase_(EC_1.17.99.6)_QueG
645463.3.peg.521	ATP-dependent_protease_La_(EC_3.4.21.53)_Type_II
645463.3.peg.522	Endonuclease_III_(EC_4.2.99.18)
645463.3.peg.523	tRNA_(cytidine(34)-2'-O)-methyltransferase_(EC_2.1.1.207)
645463.3.peg.38	Acetoin_dehydrogenase_E1_component_beta-subunit_(EC_2.3.1.190)
645463.3.peg.524	DegV_family_protein
645463.3.peg.525	ABC_transporter,_substrate-binding_protein_(cluster_11,_riboflavin/purine_nucleoside/unknown)
645463.3.peg.526	ABC_transporter,_substrate-binding_protein_(cluster_11,_riboflavin/purine_nucleoside/unknown)
645463.3.peg.527	hypothetical_protein
645463.3.peg.528	hypothetical_protein
645463.3.peg.529	hypothetical_protein
645463.3.peg.530	Threonyl-tRNA_synthetase_(EC_6.1.1.3)
645463.3.peg.39	Dihydrolipoamide_acetyltransferase_component_(E2)_of_acetoin_dehydrogenase_complex_(EC_2.3.1.12)
645463.3.peg.531	hypothetical_protein
645463.3.peg.532	Mobile_element_protein
645463.3.peg.533	Mobile_element_protein
645463.3.peg.534	hypothetical_protein
645463.3.peg.535	hypothetical_protein
645463.3.peg.6	DNA_gyrase_subunit_A_(EC_5.99.1.3)
645463.3.peg.536	hypothetical_protein
645463.3.peg.537	Transcriptional_regulator,_PadR_family
645463.3.peg.538	hypothetical_protein
645463.3.peg.539	hypothetical_protein
645463.3.peg.540	HDIG_domain_protein
645463.3.peg.541	putative_efflux_protein
645463.3.peg.542	hypothetical_protein
645463.3.peg.543	hypothetical_protein
645463.3.peg.544	hypothetical_protein
645463.3.peg.545	hypothetical_protein
645463.3.peg.546	Transcriptional_regulator,_AcrR_family
645463.3.peg.547	Glyceraldehyde-3-phosphate_dehydrogenase_(NADP(+))_(EC_1.2.1.9)
645463.3.peg.40	Dihydrolipoamide_dehydrogenase_of_acetoin_dehydrogenase_(EC_1.8.1.4)
645463.3.peg.548	Transcriptional_regulator,_AcrR_family
645463.3.peg.549	Phosphoenolpyruvate_synthase_(EC_2.7.9.2)
645463.3.peg.550	hypothetical_protein
645463.3.peg.551	hypothetical_protein
645463.3.peg.552	hypothetical_protein
645463.3.peg.553	hypothetical_protein
645463.3.peg.554	hypothetical_protein
645463.3.peg.555	hypothetical_protein
645463.3.peg.556	Mobile_element_protein
645463.3.peg.557	Mobile_element_protein
645463.3.peg.558	Lysophospholipase_(EC_3.1.1.5);_Monoglyceride_lipase_(EC_3.1.1.23)
645463.3.peg.559	hypothetical_protein
645463.3.peg.560	Lead,_cadmium,_zinc_and_mercury_transporting_ATPase_(EC_3.6.3.3)_(EC_3.6.3.5);_Copper-translocating_P-type_ATPase_(EC_3.6.3.4)
645463.3.peg.561	hypothetical_protein
645463.3.peg.562	hypothetical_protein
645463.3.peg.563	hypothetical_protein
645463.3.peg.564	hypothetical_protein
645463.3.peg.565	Co-activator_of_prophage_gene_expression_IbrA
645463.3.peg.41	NtrC_family_Transcriptional_regulator,_ATPase_domain
645463.3.peg.566	Co-activator_of_prophage_gene_expression_IbrB
645463.3.peg.567	Protein_CotJA
645463.3.peg.568	Polypeptide_composition_of_the_spore_coat_protein_CotJB
645463.3.peg.569	Manganese_catalase_(EC_1.11.1.6)_=>_Spore_coat_protein_CotJC
645463.3.peg.570	Methylated-DNA--protein-cysteine_methyltransferase_(EC_2.1.1.63)
645463.3.peg.571	hypothetical_protein
645463.3.peg.572	hypothetical_protein
645463.3.peg.573	hypothetical_protein
645463.3.peg.574	hypothetical_protein
645463.3.peg.575	hypothetical_protein
645463.3.peg.576	Chloride_channel_protein
645463.3.peg.577	Mobile_element_protein
645463.3.peg.578	chloride_ion_channel_protein
645463.3.peg.579	Regulatory_sensor-transducer,_BlaR1/MecR1_family
645463.3.peg.580	Uncharacterized_protein_ELI_0500
645463.3.peg.581	hypothetical_protein
645463.3.peg.582	hypothetical_protein
645463.3.peg.583	Two-component_transcriptional_response_regulator,_LuxR_family
645463.3.peg.584	hypothetical_protein
645463.3.peg.585	ABC_transporter,_ATP-binding_protein
645463.3.peg.586	hypothetical_protein
645463.3.peg.587	hypothetical_protein
645463.3.peg.588	Transcriptional_regulator,_MerR_family
645463.3.peg.589	hypothetical_protein
645463.3.peg.590	hypothetical_protein
645463.3.peg.591	hypothetical_protein
645463.3.peg.592	fragment
645463.3.peg.593	hypothetical_protein
645463.3.peg.594	hypothetical_protein
645463.3.peg.595	hypothetical_protein
645463.3.peg.42	PTS_system,_galactitol-specific_IIA_component_(EC_2.7.1.200)
645463.3.peg.596	DNA_helicase_(EC_3.6.4.12),_phage-associated
645463.3.peg.597	hypothetical_protein
645463.3.peg.598	Energy_conserving_hydrogenase_Eha_associated_polyferredoxin
645463.3.peg.599	hypothetical_protein
645463.3.peg.600	Efflux_ABC_transporter,_permease/ATP-binding_protein
645463.3.peg.43	PTS_system,_galactitol-specific_IIB_component_(EC_2.7.1.200)
645463.3.peg.601	Transcriptional_regulator,_Crp/Fnr_family
645463.3.peg.602	Multi_antimicrobial_extrusion_protein_(Na(+)/drug_antiporter),_MATE_family_of_MDR_efflux_pumps
645463.3.peg.603	Transcriptional_regulator,_PadR_family
645463.3.peg.44	PTS_system,_galactitol-specific_IIC_component
645463.3.peg.604	hypothetical_protein
645463.3.peg.605	FIG00517873:_hypothetical_protein
645463.3.peg.606	hypothetical_protein
645463.3.peg.607	hypothetical_protein
645463.3.peg.608	Radical_SAM_domain_protein
645463.3.peg.609	IAA_acetyltransferase_(EC_2.3.1.-)
645463.3.peg.610	hypothetical_protein
645463.3.peg.611	hypothetical_protein
645463.3.peg.612	hypothetical_protein
645463.3.peg.613	hypothetical_protein
645463.3.peg.614	Transcriptional_regulator,_Xre_family
645463.3.peg.615	hypothetical_protein
645463.3.peg.616	hypothetical_protein
645463.3.peg.617	Uncharacterized_transcriptional_response_regulator_YcbL
645463.3.peg.618	Sensor_histidine_kinase_YcbM
645463.3.peg.619	Efflux_ABC_transporter,_ATP-binding_protein_YcbN
645463.3.peg.620	hypothetical_protein
645463.3.peg.45	hypothetical_protein
645463.3.peg.621	Huntingtin_interacting_protein_HYPE_homolog
645463.3.peg.622	Transcriptional_regulator,_GntR_family
645463.3.peg.623	Acylamino-acid-releasing_enzyme_(EC_3.4.19.1)
645463.3.peg.624	Acylamino-acid-releasing_enzyme_(EC_3.4.19.1)
645463.3.peg.46	Ribulose-5-phosphate_4-epimerase_and_related_epimerases_and_aldolases
645463.3.peg.625	hypothetical_protein
645463.3.peg.626	hypothetical_protein
645463.3.peg.627	Transcriptional_regulator,_GntR_family
645463.3.peg.628	ABC_transporter,_ATP-binding_protein
645463.3.peg.629	ABC_transporter,_permease_protein
645463.3.peg.630	MBL-fold_metallo-hydrolase_superfamily
645463.3.peg.631	EriC-type_fluoride/proton_exchange_protein
645463.3.peg.47	Lipoate-protein_ligase_A
645463.3.peg.632	hypothetical_protein
645463.3.peg.633	FIG00518204:_hypothetical_protein
645463.3.peg.634	Transcriptional_regulator,_MecI_family
645463.3.peg.635	hypothetical_protein
645463.3.peg.636	Choline_binding_protein_A
645463.3.peg.637	Holin
645463.3.peg.48	2-C-methyl-D-erythritol_4-phosphate_cytidylyltransferase_(EC_2.7.7.60)
645463.3.peg.638	hypothetical_protein
645463.3.peg.639	Choline_binding_protein_A
645463.3.peg.49	2-C-methyl-D-erythritol_2,4-cyclodiphosphate_synthase_(EC_4.6.1.12)
645463.3.peg.640	hypothetical_protein
645463.3.peg.641	hypothetical_protein
645463.3.peg.642	hypothetical_protein
645463.3.peg.643	putative_lantibiotic_ABC_transporter,_permease_protein
645463.3.peg.644	Efflux_ABC_transporter,_permease_protein
645463.3.peg.645	Efflux_ABC_transporter,_ATP-binding_protein
645463.3.peg.646	Two-component_transcriptional_response_regulator,_LuxR_family
645463.3.peg.647	Two-component_system_sensor_histidine_kinase
645463.3.peg.50	Prolyl-tRNA_synthetase_(EC_6.1.1.15),_bacterial_type
645463.3.peg.648	Transcriptional_regulator,_MecI_family
645463.3.peg.649	Lactoylglutation_lyase
645463.3.peg.650	hypothetical_protein
645463.3.peg.651	GTP_cyclohydrolase_1_type_2_homolog_YbgI
645463.3.peg.652	SAM-dependent_methyltransferase
645463.3.peg.653	hypothetical_protein
645463.3.peg.654	hypothetical_protein
645463.3.peg.655	hypothetical_protein
645463.3.peg.656	FIG01288841:_membrane_protein,_putative
645463.3.peg.657	FIG00518865:_hypothetical_protein
645463.3.peg.658	N-acyl-D-amino-acid_deacylase_(EC_3.5.1.81)
645463.3.peg.659	Transcriptional_regulator
645463.3.peg.660	hypothetical_protein
645463.3.peg.661	hypothetical_protein
645463.3.peg.662	hypothetical_protein
645463.3.peg.51	Prolyl-tRNA_synthetase_(EC_6.1.1.15),_archaeal/eukaryal_type
645463.3.peg.663	sodium-solute_symporter,_putative
645463.3.peg.664	sodium-solute_symporter,_putative
645463.3.peg.665	Transcriptional_regulator,_LacI_family
645463.3.peg.666	Cell_division-associated,_ATP-dependent_zinc_metalloprotease_FtsH
645463.3.peg.667	Translation_initiation_factor_3
645463.3.peg.668	LSU_ribosomal_protein_L35p
645463.3.peg.669	LSU_ribosomal_protein_L20p
645463.3.peg.670	hypothetical_protein
645463.3.peg.671	2',3'-cyclic-nucleotide_2'-phosphodiesterase_(EC_3.1.4.16)
645463.3.peg.672	2',3'-cyclic-nucleotide_2'-phosphodiesterase_(EC_3.1.4.16)
645463.3.peg.673	Putative_short-chain_dehydrogenase
645463.3.peg.674	hypothetical_protein
645463.3.peg.675	Transcriptional_regulator,_MerR_family
645463.3.peg.676	Transcriptional_regulator,_AcrR_family
645463.3.peg.677	Oligoendopeptidase_F-like_protein
645463.3.peg.52	Glutamyl-tRNA_synthetase_(EC_6.1.1.17)
645463.3.peg.678	KtrAB_potassium_uptake_system,_integral_membrane_component_KtrB
645463.3.peg.679	KtrAB_potassium_uptake_system,_peripheral_membrane_component_KtrA
645463.3.peg.680	Uncharacterized_RNA_methyltransferase_YsgA
645463.3.peg.681	Phenylalanyl-tRNA_synthetase_alpha_chain_(EC_6.1.1.20)
645463.3.peg.682	Phenylalanyl-tRNA_synthetase_beta_chain_(EC_6.1.1.20)
645463.3.peg.683	hypothetical_protein
645463.3.peg.684	hypothetical_protein
645463.3.peg.685	Uncharacterized_protease_CPF_2136
645463.3.peg.686	HDIG_domain_protein
645463.3.peg.687	Mutator_MutT_protein_(7,8-dihydro-8-oxoguanine-triphosphatase)_(EC_3.6.1.-)
645463.3.peg.688	Ferredoxin-like_domain_fused_to_nitroreductase-like_domain
645463.3.peg.689	hypothetical_protein
645463.3.peg.53	hypothetical_protein
645463.3.peg.690	Cytosol_nonspecific_dipeptidase_(EC_3.4.13.18)
645463.3.peg.54	Cysteinyl-tRNA_synthetase_(EC_6.1.1.16)
645463.3.peg.691	Recombination_inhibitory_protein_MutS2
645463.3.peg.692	Uncharacterized_protein_YbbK
645463.3.peg.693	Arginyl-tRNA_synthetase_(EC_6.1.1.19)
645463.3.peg.694	hypothetical_protein
645463.3.peg.695	hypothetical_protein
